clockTime	tick	w	a	s	d	mouse_x	mouse_y	is_fire	is_scope	is_jump	is_crouch	is_walking	is_reload	is_e	switch
01:55	246165	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246173	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246181	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246189	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246197	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246205	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246213	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246221	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246229	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246237	1	0	0	0	22	16	0	0	0	0	0	0	0	4
01:55	246245	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246253	1	0	0	0	22	16	0	0	0	0	0	0	0	3
01:55	246261	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246269	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246277	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	246285	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246293	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246301	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246309	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246317	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246325	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246333	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246341	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246349	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246357	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246365	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246373	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246381	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	246389	1	0	0	0	23	16	0	0	0	0	0	0	0	0
01:54	246397	1	0	0	0	25	17	0	0	0	0	0	0	0	0
01:54	246405	1	0	0	0	24	16	0	0	0	0	0	0	0	4
01:54	246413	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246421	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246429	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246437	1	0	0	0	21	16	0	0	0	0	0	0	0	3
01:53	246445	1	0	0	0	21	16	0	0	0	0	0	0	0	0
01:53	246453	1	0	0	0	21	17	0	0	0	0	0	0	0	0
01:53	246461	1	0	0	0	21	16	0	0	0	0	0	0	0	0
01:53	246469	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246477	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246485	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246493	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246501	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246509	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246517	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246525	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246533	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	246541	1	0	0	0	21	16	0	0	0	0	0	0	0	0
01:52	246549	1	0	0	0	23	17	0	0	1	0	0	0	0	0
